EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,PAYMENT_RATE,DAYS_EMPLOYED,AMT_ANNUITY,INSTAL_DPD_MEAN,CODE_GENDER,APPROVED_CNT_PAYMENT_MEAN,ACTIVE_DAYS_CREDIT_MAX,INSTAL_AMT_PAYMENT_SUM,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,OWN_CAR_AGE,ANNUITY_INCOME_PERC,DAYS_ID_PUBLISH,NAME_EDUCATION_TYPE_Higher education,INSTAL_PAYMENT_PERC_MEAN,POS_MONTHS_BALANCE_SIZE,INSTAL_DAYS_ENTRY_PAYMENT_MAX,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_DAYS_CREDIT_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,DAYS_REGISTRATION,BURO_AMT_CREDIT_SUM_DEBT_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,APPROVED_AMT_DOWN_PAYMENT_MAX,POS_SK_DPD_DEF_MEAN,INCOME_CREDIT_PERC,DAYS_LAST_PHONE_CHANGE,PREV_APP_CREDIT_PERC_MEAN,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_DBD_MAX,INSTAL_AMT_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_MIN,CLOSED_DAYS_CREDIT_ENDDATE_MAX,INSTAL_DBD_MEAN,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_DAYS_CREDIT_VAR,BURO_CREDIT_TYPE_Microloan_MEAN,BURO_AMT_CREDIT_SUM_MEAN,APPROVED_AMT_ANNUITY_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,REGION_POPULATION_RELATIVE,CC_CNT_DRAWINGS_CURRENT_VAR,POS_NAME_CONTRACT_STATUS_Active_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,FLAG_DOCUMENT_3,REFUSED_DAYS_DECISION_MAX,ACTIVE_DAYS_CREDIT_VAR,PREV_APP_CREDIT_PERC_VAR,PREV_HOUR_APPR_PROCESS_START_MEAN,INSTAL_PAYMENT_DIFF_MAX,REGION_RATING_CLIENT_W_CITY,REFUSED_APP_CREDIT_PERC_MIN,NAME_FAMILY_STATUS_Married,TOTALAREA_MODE,PREV_NAME_YIELD_GROUP_low_action_MEAN,DEF_30_CNT_SOCIAL_CIRCLE,NAME_CONTRACT_TYPE,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,YEARS_BEGINEXPLUATATION_AVG,BURO_STATUS_0_MEAN_MEAN,PREV_NAME_YIELD_GROUP_low_normal_MEAN,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,HOUR_APPR_PROCESS_START,PREV_NAME_CLIENT_TYPE_New_MEAN,BURO_CREDIT_TYPE_Mortgage_MEAN,BURO_CREDIT_TYPE_Credit card_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,NAME_INCOME_TYPE_Working,PREV_NAME_YIELD_GROUP_middle_MEAN,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,BURO_STATUS_1_MEAN_MEAN,LANDAREA_AVG,POS_NAME_CONTRACT_STATUS_Signed_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN
0.6817059,0.3997753,0.5021294,0.09813226,-2384.1423,17496.0,0.0,1,6.0,-416.93738,205392.88,0.5662409,28.0,0.5548737,40,0,1.0,12.0,-447.0,0.5,-943.0,5242.4604,-2918.0,0.0,1011.9233,11083.136,0.0,0.17685512,-619.0,1.0395917,0.0,9.0,29341.838,7450.2,-384.0,6.571429,2529.067,203661.0,0.0,175875.0,32991.797,1.0,-132.19705,0.002134,15.13074,0.8333333,1.0,0,-2897.0,307208.47,0.010235227,8.5,0.0,3,1.1111292,1,0.1025479,0.0,0.0,0,12823.701,0.5,1.0,0.0,0.9777348,0.44877344,0.0,0.0,13,0.0,0.0,0.33333334,0.0,0,0.0,0.0,0.5,0.0,0.0,0.06633385,0.0,0.0,0.0
0.7295667,0.738822,0.5021294,0.056342755,-2384.1423,14350.5,0.37209302,1,10.8,-416.93738,376624.25,0.5662409,12.061121,0.15945,-100,0,0.9767442,49.0,-206.0,0.16666667,-1292.6666,0.0,-2191.0,0.0,1011.9233,9126.0,0.24489796,0.3533569,-1919.0,1.0696731,66.005585,130.0,8758.704,585.45,-92.0,29.627907,2529.067,812821.3,0.0,166744.8,7458.984,0.5,-132.19705,0.01885,15.13074,0.877551,1.0,1,-2569.0,307208.47,0.0024053324,11.0,2252.79,2,1.1111112,0,0.1025479,0.0,0.0,0,12823.701,0.0,0.5,0.33333334,0.9777348,0.4571111,0.33333334,0.0,9,0.0,0.0,0.0,0.33333334,0,0.16666667,0.5,0.0,0.0,0.014199425,0.06633385,0.040816326,0.0,0.0
0.5108563,0.5365266,0.4341639,0.067895375,-1170.0,35392.5,0.0,0,15.0,-604.0,300008.34,0.5662409,12.061121,0.1573,-86,0,1.0,16.0,-20.0,0.6,-855.4,56.25,-1374.0,79426.94,806.0,0.0,0.0,0.43162984,-814.0,0.9331803,0.0,43.0,20000.557,12195.72,-808.0,17.0,75.0,431962.28,0.0,119466.0,21012.232,0.6,-345.5,0.008575,15.13074,0.9375,0.2,1,-677.0,57138.0,0.004283261,19.4,0.0,2,0.8262849,1,0.1025479,0.0,0.0,0,82.53,0.6,0.0,0.0,0.9777348,0.4571111,0.0,0.0,13,0.2,0.0,0.6,0.0,1,0.4,0.0,0.0,0.0,0.014199425,0.06633385,0.0,0.0,0.0
0.22888342,0.501877,0.5860973,0.051780596,-7611.0,9108.0,1.7692307,1,8.0,-324.0,265637.88,0.5662409,12.061121,0.088,27,0,0.8717949,37.0,-324.0,0.11111111,-1702.6,2320.695,-4106.0,32559.3,-1163.0,2196.0,1.054054,0.58841586,-3123.0,0.9557516,945.28845,29.0,6811.2275,285.75,-25.0,7.5641026,2529.067,917844.56,0.0,186726.39,5732.775,0.33333334,-600.5,0.018801,0.0,0.9189189,0.8,1,-924.0,964660.5,0.005694588,10.333333,7087.5,2,1.0,0,0.1025479,0.0,0.0,0,0.0,0.33333334,0.5555556,0.44444445,0.9777348,0.37404722,0.0,0.0,14,0.11111111,0.0,0.4,0.11111111,1,0.11111111,0.11111111,0.11111111,0.0,0.08845826,0.06633385,0.0,0.0,0.0
0.8396981,0.53119916,0.5021294,0.039823774,-10445.0,31077.0,0.0,1,10.0,-182.0,63726.57,0.5662409,12.061121,0.15346667,-65,1,1.0,14.0,-1030.0,0.25,-1763.8334,116.35714,-13252.0,0.0,-1680.0,4500.0,0.0,0.25949463,-1676.0,1.074593,0.0,24.0,5310.5474,4101.075,31192.0,17.0,203.625,426864.5,0.0,191423.36,15337.2,0.5,-369.25,0.006629,15.13074,0.85714287,0.6666667,1,-648.0,1170846.0,0.004973719,9.0,0.0,2,1.042964,1,0.0092,0.0,1.0,0,0.0,0.0,0.25,0.25,0.9732,0.4571111,0.5,0.0,10,0.25,0.0,0.25,0.0,0,0.0,0.25,0.25,0.0,0.014199425,0.0062,0.0,0.0,0.0
0.7421816,0.62647694,0.5021294,0.02638,-2064.0,11871.0,0.0,0,10.0,-390.0,101959.336,0.5662409,6.0,0.061348837,-71,0,1.0,9.0,-2114.0,0.0,-1669.0,5242.4604,-8232.0,303938.1,1436.0,9450.0,0.0,0.43,-2386.0,1.0264431,0.0,24.0,11328.815,10228.455,180.0,19.222221,2529.067,182918.25,0.0,533617.06,10228.455,0.0,-26.0,0.019101,15.13074,1.0,0.8,0,-728.6427,307208.47,0.07275849,12.0,0.0,2,0.8679975,1,0.1025479,0.0,0.0,0,0.0,0.0,0.0,1.0,0.9777348,0.018181818,1.0,0.0,15,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.06633385,0.0,0.0,1.0
0.61782616,0.5940156,0.5021294,0.04271443,-2384.1423,15700.5,0.0,1,8.0,-94.0,79142.76,0.5662409,11.0,0.1341923,42,0,1.0,24.0,-1861.0,0.0,-1015.7692,0.0,-1270.0,36257.062,273.0,11250.0,0.0,0.31830758,0.0,1.2748317,0.0,24.0,4396.82,2948.085,-136.0,12.055555,0.0,453683.03,0.0,171454.95,4514.49,0.5,-54.25,0.010643,15.13074,0.8333333,0.6923077,0,-728.6427,45312.0,0.053425252,17.5,0.0,2,0.8679975,0,0.032,0.0,0.0,0,0.0,0.0,1.0,0.0,0.9737,0.46656716,0.5,0.0,10,0.0,0.0,0.30769232,0.0,0,0.0,1.0,0.5,0.0,0.0,0.0256,0.041666668,0.0,0.0
0.5478105,0.75151414,0.7866125,0.042495217,-2384.1423,44073.0,0.0,1,31.333334,-390.0,2097280.8,0.5662409,12.061121,0.10882222,30,0,1.8282222,18.0,-35.0,0.0,-843.0,0.0,-3591.0,0.0,975.0,23895.0,0.0,0.39050126,-1193.0,1.0705113,-35000.105,43.0,116515.59,6774.255,-304.0,24.0,2529.067,286300.0,0.0,85502.25,28711.635,0.0,-141.0,0.072508,15.13074,0.8333333,0.75,0,-728.6427,307208.47,0.10793154,15.5,0.0,1,0.8679975,1,0.2072,0.0,0.0,0,0.0,0.0,0.8333333,0.16666667,0.9945,0.0875,0.33333334,0.0,10,0.16666667,0.0,0.5,0.16666667,0,0.16666667,0.0,0.0,0.0,0.0,0.06633385,0.055555556,0.16666667,0.16666667
0.7394118,0.45205194,0.72945464,0.048317987,-1847.0,29331.0,0.0,0,11.0,-339.0,234201.11,0.5662409,9.0,0.10863333,-45,0,1.0973413,23.0,-62.0,0.0,-785.7143,0.0,-4935.0,465708.6,979.0,0.0,0.0,0.4447805,-775.0,0.95224667,-464.00726,27.0,10645.505,6047.55,-195.0,15.409091,2529.067,1679196.4,0.0,730941.44,9848.925,0.0,-16.25,0.018029,15.13074,0.8695652,0.42857143,1,-728.6427,59965.582,0.004560766,10.0,0.0,3,0.8679975,1,0.1025479,0.0,0.0,0,0.0,0.0,1.0,0.0,0.9777348,0.5375458,0.33333334,0.0,5,0.33333334,0.0,0.14285715,0.0,1,0.33333334,0.33333334,0.0,0.0,0.0054945056,0.06633385,0.04347826,0.0,0.33333334
0.5549468,0.41740644,0.5021294,0.06805714,-1311.0,21438.0,1.3939394,1,4.0,-416.93738,616115.6,0.26373628,12.061121,0.19056,63,0,0.9513529,18.0,-46.0,0.6666667,-1804.0,5242.4604,-9295.0,0.0,1011.9233,9000.0,0.8888889,0.35714287,-110.0,0.7890605,118.384636,71.0,3734.034,1.125,-708.0,5.8727274,2529.067,431962.28,0.0,190692.0,4213.035,0.6666667,-132.19705,0.01452,0.596337,0.8888889,1.0,1,-748.0,307208.47,0.18372849,12.166667,6750.0,2,0.77657837,0,0.1025479,0.0,0.0,0,12823.701,0.16666667,0.16666667,0.6666667,0.9777348,0.4571111,0.0,0.0,11,0.0,0.0,0.0,0.16666667,1,0.16666667,0.33333334,0.0,0.33333334,0.014199425,0.06633385,0.0,0.0,0.6666667
0.24853556,0.20993075,0.5021294,0.05122583,-6201.0,40054.5,0.0,0,21.11111,-111.0,4266087.0,0.5662409,17.0,0.14128572,-59,0,1.0,92.0,-110.0,0.2,-807.0909,16897.5,-8495.0,1274345.4,1715.0,4500.0,0.0,0.36256906,-1783.0,0.915016,0.0,30.0,52667.742,4410.405,1154.0,14.691358,108.0,569091.44,0.0,1143245.8,15986.505,0.13333334,-38.0,0.018029,15.13074,0.90217394,0.72727275,1,-171.0,1801.3334,0.0035021498,11.0,0.0,3,0.8732099,1,0.1061,0.13333334,0.0,0,17352.18,0.06666667,0.2,0.2,0.9871,0.48538962,0.26666668,0.0,12,0.06666667,0.0,0.27272728,0.53333336,1,0.26666668,0.06666667,0.06666667,0.0,0.0,0.0,0.0,0.26666668,0.06666667
0.3944954,0.6915277,0.26637307,0.054465372,-737.0,32274.0,0.0,0,7.0,-722.0,457211.84,0.6666667,1.0,0.11953333,15,0,0.9818182,25.0,-10.0,0.5,-2099.0,7047.0,-1201.0,44959.5,1011.9233,0.0,0.0,0.45565006,-844.0,0.9639086,42.986454,35.0,8312.942,18.0,-1580.0,10.327272,7047.0,24864.5,0.0,227494.5,10968.57,0.125,-8.0,0.04622,10.545455,0.84,0.6666667,1,-496.0,307208.47,0.0025518537,14.75,2259.855,1,1.0,1,0.0895,0.0,0.0,0,40.5,0.75,0.875,0.125,0.9826,0.4571111,0.25,0.0,11,0.125,0.0,0.33333334,0.25,1,0.0,0.125,0.125,0.0,0.014199425,0.0935,0.04,0.0,0.0
0.51729655,0.5202839,0.38592184,0.031566527,-893.0,24682.5,1.0654914,0,13.592881,-2245.0,678578.9,0.5662409,27.0,0.137125,58,0,1.3829919,29.516104,-327.7884,0.1108971,-2585.75,5242.4604,-8490.0,114696.0,-1148.0,11083.136,0.21486607,0.23020259,-3.0,0.96875226,-363.87296,37.84903,18754.361,5198.1606,-108.0,12.26564,2529.067,18624.5,0.0,614935.1,13925.762,0.23777755,-594.0,0.008474,15.13074,0.90468615,0.5,1,-728.6427,76050.0,0.07275849,12.661583,6724.2266,2,0.8679975,1,0.1676,0.068525076,1.0,0,0.0,0.080552734,0.47940668,0.2845134,0.9816,0.4571111,0.21002875,0.0,16,0.35041127,0.0,0.0,0.14514303,1,0.25491133,0.2090302,0.14553413,0.027647203,0.014199425,0.1348,0.010587371,0.053136926,0.14762497
0.5108563,0.75151414,0.5021294,0.035429884,-2262.0,38200.5,1.1052631,1,19.333334,-364.0,1701475.5,0.5662409,11.0,0.18864444,-64,0,0.9649123,60.0,-101.0,0.6666667,-1579.375,5242.4604,-7926.0,0.0,1.0,4410.0,0.16666667,0.18781303,-831.0,0.9290477,1191.0806,73.0,29850.447,166.095,383.0,17.333334,2529.067,1110011.0,0.0,157623.19,25092.285,0.41666666,-22.5,0.006629,15.13074,0.95,0.75,1,-345.0,63368.0,0.0023104497,9.166667,34126.516,2,0.87929094,0,0.0037,0.0,0.0,0,12823.701,0.083333336,0.25,0.5833333,0.9826,0.4571111,0.0,0.0,15,0.083333336,0.0,0.125,0.16666667,1,0.5,0.5,0.16666667,0.25,0.014199425,0.06633385,0.0,0.0,0.0
0.5108563,0.81185305,0.5021294,0.108236395,-2384.1423,25960.5,0.0,0,12.0,-416.93738,34417.844,0.5662409,8.0,0.3846,58,0,1.0,7.0,-34.0,0.0,-1083.0499,5242.4604,-1364.0,160390.22,1011.9233,4500.0,0.0,0.2814259,-229.0,0.98853517,0.0,19.0,4916.835,4916.835,774.7538,14.714286,2529.067,431962.28,0.0042077564,378081.47,4916.835,0.0,-132.19705,0.072508,15.13074,1.0,0.58311266,0,-728.6427,307208.47,0.07275849,16.0,0.0,1,0.8679975,1,0.4089,0.0,0.0,0,12823.701,0.0,0.0,1.0,0.9811,0.4571111,0.0,49.54514,13,1.0,0.014233142,0.23965093,0.0,0,1.0,0.0,0.0,0.0,0.014199425,0.3909,0.0,0.0,1.0
0.35895124,0.69045377,0.5021294,0.029397782,-4152.0,23931.0,0.0,1,16.0,-267.0,93848.67,0.5662409,12.061121,0.21272,73,0,1.0,4.0,-713.0,0.0,-717.6,0.0,-1184.0,105450.3,1022.0,4590.0,0.0,0.13819943,-791.0,1.0523641,0.0,16.0,31282.89,6714.405,6166.0,13.666667,2529.067,17389.0,0.0,615663.0,6714.405,0.0,-18.0,0.018634,15.13074,0.75,0.6,1,-728.6427,3280.5,0.07275849,14.0,0.0,2,0.8679975,1,0.1025479,0.0,0.0,0,0.0,0.0,0.0,1.0,0.9777348,0.4571111,0.0,0.0,12,1.0,0.2,0.2,0.0,1,1.0,0.0,0.0,0.0,0.014199425,0.06633385,0.0,0.0,0.0
0.5971924,0.46876106,0.5021294,0.026582314,-3487.0,16866.0,1.0654914,0,13.592881,-156.0,678578.9,0.5662409,28.0,0.14992,-91,0,1.3829919,29.516104,-327.7884,0.1108971,-1393.6666,5242.4604,-3925.0,171202.5,176.0,11083.136,0.21486607,0.17730999,-5.0,0.96875226,-363.87296,37.84903,18754.361,5198.1606,176.0,12.26564,2529.067,439922.0,0.0,752291.25,13925.762,0.23777755,-269.5,0.018801,15.13074,0.90468615,0.33333334,1,-728.6427,980424.0,0.07275849,12.661583,6724.2266,2,0.8679975,0,0.1025479,0.068525076,0.0,0,0.0,0.080552734,0.47940668,0.2845134,0.9777348,0.4571111,0.21002875,0.0,9,0.35041127,0.16666667,0.0,0.14514303,1,0.25491133,0.2090302,0.14553413,0.027647203,0.014199425,0.06633385,0.010587371,0.053136926,0.14762497
0.7490217,0.6156443,0.89665514,0.10300188,-2384.1423,24705.0,0.0,1,6.0,-416.93738,122364.05,0.5662409,12.061121,0.26142856,-14,0,1.0,7.0,-111.0,0.0,-705.0,5242.4604,-10914.0,0.0,1011.9233,54000.0,0.0,0.39399624,-1110.0,1.5393611,0.0,37.0,24472.809,9755.01,-247.0,10.8,2529.067,195244.0,0.0,83756.1,10703.16,0.0,-132.19705,0.025164,15.13074,0.71428573,1.0,0,-728.6427,307208.47,0.3991453,12.0,0.0,2,0.8679975,0,0.1362,0.0,0.0,0,12823.701,0.0,0.0,0.0,0.9806,0.26821327,0.0,0.0,16,0.5,0.0,0.0,0.5,0,1.0,0.0,0.0,0.0,0.0,0.0448,0.0,0.0,0.0
0.00052726525,0.6898552,0.5021294,0.107102476,-1277.0,13639.5,0.16666667,1,6.0,-416.93738,51115.637,0.5662409,12.061121,0.16838889,-1,0,1.0,7.0,-2488.0,0.8,-1955.0,98097.75,-1456.0,0.0,1011.9233,4500.0,0.0,0.6360424,-2672.0,0.6750885,0.0,2.0,8519.272,8509.635,-665.0,0.5,2529.067,397832.0,0.0,144445.5,8521.2,0.4,-132.19705,0.01885,15.13074,0.85714287,1.0,1,-141.0,307208.47,0.21515597,13.6,0.0,2,0.0,0,0.128,0.0,0.0,0,12823.701,0.2,0.6,0.2,0.997,0.4571111,0.2,0.0,19,0.2,0.0,0.0,0.8,0,0.0,0.2,0.0,0.2,0.014199425,0.0546,0.0,0.0,0.0
0.4258929,0.74119484,0.632281,0.05,-1538.0,13500.0,0.0,1,12.0,-84.0,24019.92,0.5662409,1.0,0.08571429,77,0,1.0,4.0,-28.0,0.0,-1080.2727,0.0,-9175.0,130558.95,119.0,5620.5,0.0,0.5833333,-142.0,0.99316156,0.0,10.0,6004.98,6004.98,-841.0,7.5,0.0,525834.2,0.0,211054.72,6004.98,0.0,-25.5,0.022625,15.13074,1.0,0.45454547,0,-728.6427,191585.86,0.07275849,13.0,0.0,2,0.8679975,0,0.0662,0.0,1.0,1,12900.0,0.0,0.0,0.0,0.9871,0.4571111,0.0,0.0,14,1.0,0.0,0.36363637,0.0,1,1.0,1.0,1.0,0.0,0.014199425,0.0215,0.0,0.0,0.0
0.35895124,0.72919095,0.8930449,0.02941875,-1941.0,21181.5,0.5555556,1,16.5,-274.0,1597593.1,0.58536583,12.061121,0.1046,105,1,0.97530866,24.0,-11.0,0.0,-274.0,5242.4604,-2854.0,162931.5,1041.0,4491.0,0.0,0.28125,-1521.0,0.7185306,68.65722,19.0,19723.373,26.235,774.7538,2.9135802,2529.067,431962.28,0.0,337500.0,20456.55,0.5,-54.0,0.035792,3.5402439,0.9166667,0.0,1,-728.6427,307208.47,0.25839728,14.0,3246.975,2,0.8679975,1,0.0693,0.0,1.0,0,0.0,0.0,0.5,0.5,0.9806,0.4571111,0.0,0.0,18,0.25,0.0,1.0,0.25,0,0.25,0.25,0.25,0.25,0.014199425,0.0812,0.0,0.0,0.25
0.622922,0.56593454,0.5021294,0.05629747,-3756.0,16011.0,1.7857143,1,8.0,-789.0,1040272.94,0.5662409,5.0,0.101657145,-19,0,0.940753,40.0,-209.0,0.0,-1105.0,5242.4604,-6410.0,78674.625,-317.0,71100.0,0.025,0.5537975,-2672.0,0.88948923,-3883.8428,30.0,24768.404,41.94,-586.0,13.333333,2529.067,431962.28,0.0,166443.75,18824.725,0.0,-32.333332,0.019101,0.0,0.925,0.25,1,-728.6427,138072.33,0.2473075,13.4,3783.78,2,0.8679975,1,0.1025479,0.0,0.0,0,0.0,0.0,0.4,0.0,0.9777348,0.4571111,0.6,0.0,14,0.2,0.0,0.25,0.2,1,0.2,0.2,0.0,0.0,0.014199425,0.06633385,0.0,0.0,0.6
0.6446794,0.6780818,0.5021294,0.03602351,-421.0,45234.0,0.03125,0,21.0,-769.0,2372973.5,0.5662409,3.0,0.1436,124,0,1.0,35.0,-318.0,0.33333334,-889.6667,5242.4604,-3225.0,768094.5,551.0,11083.136,0.0,0.2508601,-3764.0,0.97790605,0.0,12.0,74155.42,50293.395,774.7538,2.53125,2529.067,431962.28,0.0,1412865.0,61589.33,0.33333334,-18.0,0.04622,15.13074,0.9142857,0.0,0,-265.0,43681.332,0.00043915526,12.166667,0.0,1,1.0,1,0.0018,0.0,1.0,0,0.0,0.33333334,0.33333334,0.5,0.9707,0.4571111,0.0,0.0,13,0.16666667,0.0,0.33333334,0.16666667,0,0.33333334,0.0,0.33333334,0.33333334,0.014199425,0.003,0.0,0.0,0.0
0.832785,0.60901034,0.5021294,0.11316867,-5370.0,42268.5,0.0,1,12.0,-1594.0,378000.0,0.5662409,12.061121,0.3131,-70,0,2.2668567,7.0,-42.0,0.5,-1771.5,5242.4604,-452.0,0.0,1011.9233,0.0,0.0,0.36144578,-241.0,0.9633104,-13500.0,13.0,27000.0,27000.0,-1548.0,11.714286,2529.067,107352.336,0.0,34425.0,20204.324,0.0,-926.0,0.016612,15.13074,1.0,0.75,1,-241.0,307208.47,0.0026922473,17.0,-6795.675,2,1.0,1,0.1243,0.5,0.0,0,12823.701,0.5,0.0,1.0,0.9831,0.4571111,0.0,0.0,18,1.0,0.0,0.25,0.0,0,0.0,0.0,0.0,0.0,0.014199425,0.0,0.0,0.0,0.0
0.5954562,0.7319886,0.5021294,0.039772,-2229.0,44743.5,0.0,0,14.0,-688.0,569043.75,0.5662409,2.0,0.1242875,-73,0,1.0,39.0,-1326.0,0.0,-1400.6666,0.0,-7960.0,379165.5,-1470.0,0.0,0.0,0.32,-1829.0,0.88730574,0.0,64.0,15806.771,12317.04,774.7538,12.361111,0.0,431962.28,0.0,898216.5,13625.145,0.75,-315.33334,0.04622,15.13074,0.9230769,0.0,0,-728.6427,592520.3,0.0088575585,13.0,0.0,1,0.8679975,1,0.1025479,0.0,0.0,0,0.0,0.25,0.25,0.75,0.9777348,0.4571111,0.0,0.0,19,0.0,0.0,0.6666667,0.0,0,0.0,0.0,0.25,0.25,0.014199425,0.06633385,0.0,0.0,0.0
0.2580842,0.4101873,0.78549457,0.026518557,-2384.1423,24160.5,0.14285715,1,18.0,-26.0,2010405.9,0.0,12.061121,0.10738,-41,1,1.1504538,40.0,-28.0,0.0,-936.5333,0.0,-830.0,23209.867,-86.0,1620.0,0.0,0.24695992,-1264.0,0.72423136,-6308.9937,31.0,35900.105,55.08,-47.0,5.553571,0.0,344543.12,0.0,105288.52,15396.759,0.16666667,-19.5,0.020246,23.095766,0.925,0.6,1,-728.6427,190891.2,0.17574196,10.166667,25793.1,3,0.8679975,0,0.1073,0.0,0.0,0,2943.15,0.0,0.5,0.33333334,0.9866,0.4571111,0.16666667,0.0,8,0.16666667,0.0,0.4,0.33333334,0,0.33333334,0.0,0.16666667,0.0,0.014199425,0.0331,0.0,0.16666667,0.0
0.5108563,0.56560147,0.5021294,0.04810909,-2644.0,23814.0,0.0,1,5.0,-416.93738,166934.75,0.5662409,12.061121,0.252,61,0,1.0,16.0,-580.0,0.25,-1083.0499,5242.4604,-3903.0,160390.22,1011.9233,13500.0,0.0,0.19090909,-1338.0,1.0902976,0.0,34.0,12841.134,2812.77,774.7538,22.923077,2529.067,431962.28,0.0042077564,378081.47,15498.885,0.5,-132.19705,0.035792,15.13074,0.8125,0.58311266,1,-605.0,307208.47,0.04454774,13.75,0.0,2,1.0,1,0.0689,0.0,0.0,0,12823.701,0.25,1.0,0.0,0.9821,0.4571111,0.0,49.54514,15,0.25,0.014233142,0.23965093,0.0,0,0.25,0.5,0.25,0.0,0.014199425,0.0376,0.0625,0.0,0.0
0.7366227,0.6964271,0.5021294,0.029360158,-133.0,31023.0,0.029411765,1,11.5,-416.93738,578230.94,0.5662409,12.061121,0.13788,115,1,1.0,36.0,-431.0,0.2,-1517.0,0.0,-9208.0,0.0,1011.9233,27306.0,0.027777778,0.21293993,-1604.0,1.0682001,0.0,45.0,17006.791,7707.15,-1334.0,20.647058,2529.067,431962.28,0.0,76558.68,23978.723,0.6,-132.19705,0.072508,15.13074,0.9444444,1.0,1,-703.0,307208.47,0.035934567,15.0,0.0,1,0.92097515,0,0.164,0.0,0.0,0,12823.701,0.0,0.2,0.4,0.9796,0.12,0.0,0.0,17,0.0,0.0,0.0,0.0,0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.66263777,0.6909723,0.5021294,0.048331805,-618.0,27724.5,0.0,0,6.0,-416.93738,38575.98,0.5662409,12.061121,0.09478462,37,0,1.0,7.0,-2030.0,0.0,-1661.7142,7979.265,-7652.0,0.0,1011.9233,3393.0,0.0,0.5099119,-2243.0,1.0586914,0.0,33.0,6429.33,6414.705,-52.0,26.5,2529.067,602134.25,0.0,140601.86,6432.255,0.0,-132.19705,0.031329,15.13074,0.85714287,1.0,1,-728.6427,307208.47,0.07275849,14.0,0.0,2,0.8679975,1,0.0928,0.0,0.0,0,12823.701,0.0,1.0,0.0,0.9856,0.4571111,1.0,0.0,13,1.0,0.0,0.14285715,0.0,1,0.0,1.0,1.0,0.0,0.014199425,0.0498,0.14285715,0.0,0.0
0.6561584,0.5773235,0.63429683,0.095211886,-940.0,46701.0,0.0,1,6.0,-168.0,139477.1,0.5662409,12.061121,0.34593335,5,0,1.0,13.0,-201.0,0.0,-781.6,2103.0,-9615.0,30938.625,289.0,0.0,0.0,0.27523187,-380.0,0.95133734,0.0,8.0,11623.091,6822.72,-194.0,1.8333334,0.0,923871.3,0.0,115980.62,11623.995,0.5,-23.0,0.009334,15.13074,0.9230769,0.8,1,-728.6427,307208.47,4.3315736e-06,14.5,0.0,2,0.8679975,0,0.0415,0.0,0.0,0,0.0,0.0,0.5,0.0,0.9826,0.4571111,0.0,0.0,15,0.5,0.0,0.0,0.0,1,0.5,0.5,0.0,0.0,0.014199425,0.0,0.0,0.0,0.0
0.68793285,0.60620016,0.82035106,0.042470504,-2384.1423,53455.5,0.4225352,1,23.666666,-1329.0,4895008.5,0.5662409,11.0,0.26397777,-5,1,1.101682,75.0,-11.0,0.0,-1676.4,5242.4604,-9065.0,0.0,30928.0,22729.5,0.0,0.16088666,-214.0,0.9568718,-5537.4414,33.0,68943.78,17235.0,-964.0,5.2957745,2529.067,325864.9,0.0,97729.2,35839.95,0.125,-525.0,0.00733,15.13074,0.9066667,0.8,0,-728.6427,307208.47,0.009515161,13.0,18022.5,2,0.8679975,0,0.1025479,0.125,0.0,0,0.0,0.125,0.25,0.375,0.9777348,0.18769719,0.125,0.0,12,0.125,0.0,0.2,0.0,0,0.375,0.0,0.125,0.125,0.0045454544,0.06633385,0.013333334,0.0,0.25
